"","X","subjectID","l_fit","beta","tau","phi","block_nr","trial_nr","initial_opened","selected_choice","reward","average_reward","initial_opened_value","selected_choice_value","type","rewarded","trial_nr_c","block_nr_c","animal_opened","animal","prev_reward","distance_prev","distance","new_click","HV_click","logtrial","logdistance","logdistance_prev","loground","prev_reward_c","rres"
"38480",38480,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,2,7,443,288,59.9058668188928,45.7719077550031,"whale","nightingale","sell",TRUE,-3,-12.5,"whale","nightingale",54.4247954259931,5.4412,3.5779,TRUE,FALSE,-0.102164912765138,0.660666301680043,0.808966784258826,-1.66237327903296,0.254248084028103,16.2324046082961
"38481",38481,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,2,8,443,29,59.3987474446714,47.1345917239699,"whale","bird","sell",TRUE,-2,-12.5,"whale","bird",59.9058668188928,4.9972,2.8679,TRUE,FALSE,0.0454512485413952,0.587475237383665,0.777948532320861,-1.66237327903296,0.600418017223296,21.7134760011959
"38482",38482,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,2,9,443,29,59.1309196657689,48.2251669914062,"whale","bird","sell",TRUE,-1,-12.5,"whale","bird",59.3987474446714,0,0,FALSE,TRUE,0.177498404466793,0,0,-1.66237327903296,0.568389702444616,21.2063566269745
"38483",38483,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,2,10,443,29,57.7555714124019,49.0193673598225,"whale","bird","sell",TRUE,0,-12.5,"whale","bird",59.1309196657689,0,0,FALSE,TRUE,0.296949586869625,0,0,-1.66237327903296,0.551474410217151,20.938528848072
"38484",38484,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,2,11,443,118,41.0592340863029,48.4070494157056,"whale","dog","sell",TRUE,1,-12.5,"whale","dog",57.7555714124019,8.3766,7.1951,TRUE,FALSE,0.405999972518338,0.91355425737976,0.972045389667182,-1.66237327903296,0.464611062002979,19.5631805947049
"38485",38485,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,2,12,443,428,40.9235137434876,47.8725111534043,"whale","turkey","sell",TRUE,2,-12.5,"whale","turkey",41.0592340863029,8.0259,5.6798,TRUE,FALSE,0.50631660285056,0.824763459452089,0.95549051756339,-1.66237327903296,-0.58988532428152,2.8668432686059
"38486",38486,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,2,13,443,151,57.085579624937,48.4867157181732,"whale","fox","sell",TRUE,3,-12.5,"whale","fox",40.9235137434876,5.5827,3.084,TRUE,FALSE,0.599195295529687,0.611085733414873,0.818404063004367,-1.66237327903296,-0.598457061198948,2.73112292579067
"38487",38487,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,2,14,443,302,61.8747343346819,49.323466881705,"whale","owl","sell",TRUE,4,-12.5,"whale","owl",57.085579624937,2.5387,2.0269,TRUE,FALSE,0.685663289750269,0.480998073363057,0.548843746060195,-1.66237327903296,0.422296157546797,18.89318880724
"38488",38488,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,2,15,443,302,63.6052227348429,50.1635701671837,"whale","owl","sell",TRUE,5,-12.5,"whale","owl",61.8747343346819,0,0,FALSE,TRUE,0.76654869649528,0,0,-1.66237327903296,0.724766468019576,23.682343516985
"38489",38489,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,2,16,443,302,61.6993776236202,50.8044483592079,"whale","owl","sell",TRUE,6,-12.5,"whale","owl",63.6052227348429,0,0,FALSE,TRUE,0.842528856994034,0,0,-1.66237327903296,0.834059526061988,25.412831917146
"38490",38490,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,2,17,443,192,53.202398443503,50.9306562583813,"whale","hen","sell",TRUE,7,-12.5,"whale","hen",61.6993776236202,5.36,3.4939,TRUE,FALSE,0.914164857801813,0.652623404101937,0.803457115648414,-1.66237327903296,0.713691403200644,23.5069868059233
"38491",38491,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,2,18,443,240,39.7879043566689,50.3735186632957,"whale","lion","sell",TRUE,8,-12.5,"whale","lion",53.202398443503,5.373,5.1697,TRUE,FALSE,0.981926701533818,0.790264047094484,0.804343918479866,-1.66237327903296,0.177044732450753,15.0100076258061
"38492",38492,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,2,19,443,442,44.2399408542064,50.0814435295296,"whale","weasel","sell",TRUE,9,-12.5,"whale","weasel",39.7879043566689,4.4148,5.4023,TRUE,FALSE,1.04621201372721,0.806336020525387,0.733582420241032,-1.66237327903296,-0.670179138397237,1.59551353897191
"38493",38493,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,2,20,443,319,57.1325499157825,50.4019483652683,"whale","pigeon","sell",TRUE,10,-12.5,"whale","pigeon",44.2399408542064,4.1385,3.7111,TRUE,FALSE,1.10736018081316,0.673122322872761,0.710836360863743,-1.66237327903296,-0.38900032015897,6.04755003650941
"38494",38494,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,3,0,56,56,61.0607660929949,60.8428019881715,"butterfly","butterfly","sell",TRUE,-10,-11.5,"butterfly","butterfly",60.6248378833481,0,0,FALSE,TRUE,-2.70830574054639,0,0,-1.31831823765743,0.645826322919543,22.4324470656511
"38495",38495,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,3,1,56,277,65.9111058878611,62.5322366214014,"butterfly","moth","sell",TRUE,-9,-11.5,"butterfly","moth",61.0607660929949,3.7005,3.7005,TRUE,FALSE,-1.83959213128597,0.672144057018991,0.672144057018991,-1.31831823765743,0.673358392544987,22.868375275298
"38496",38496,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,3,2,56,277,67.2676571680904,63.7160917580736,"butterfly","moth","sell",TRUE,-8,-11.5,"butterfly","moth",65.9111058878611,0,0,FALSE,TRUE,-1.3314272460025,0,0,-1.31831823765743,0.979692990729183,27.7187150701642
"38497",38497,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,3,3,56,25,61.2991113214721,63.2326956707533,"butterfly","bee","sell",TRUE,-7,-11.5,"butterfly","bee",67.2676571680904,2.4682,2.4682,TRUE,FALSE,-0.970878522025556,0.540104133899875,0.540104133899875,-1.31831823765743,1.06536917197016,29.0752663503935
"38498",38498,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,3,4,56,25,62.6303950898589,63.1323122406043,"butterfly","bee","sell",TRUE,-6,-11.5,"butterfly","bee",61.2991113214721,0,0,FALSE,TRUE,-0.691215204793625,0,0,-1.31831823765743,0.688411645076279,23.1067205037752
"38499",38499,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,3,5,56,25,62.9038059416477,63.0996684836105,"butterfly","bee","sell",TRUE,-5,-11.5,"butterfly","bee",62.6303950898589,0,0,FALSE,TRUE,-0.46271363674208,0,0,-1.31831823765743,0.772491997279551,24.4380042721619
"38500",38500,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,3,6,56,25,60.6910278519168,62.7985884046488,"butterfly","bee","sell",TRUE,-4,-11.5,"butterfly","bee",62.9038059416477,0,0,FALSE,TRUE,-0.269518313730731,0,0,-1.31831823765743,0.789759901584022,24.7114151239507
"38501",38501,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,3,7,56,25,62.5416061222566,62.7700348177163,"butterfly","bee","sell",TRUE,-3,-11.5,"butterfly","bee",60.6910278519168,0,0,FALSE,TRUE,-0.102164912765138,0,0,-1.31831823765743,0.650006705796387,22.4986370342199
"38502",38502,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,3,8,56,269,56.0816087655449,62.1011922124992,"butterfly","mite","sell",TRUE,-2,-11.5,"butterfly","mite",62.5416061222566,2.6576,2.6576,TRUE,FALSE,0.0454512485413952,0.563196208715188,0.563196208715188,-1.31831823765743,0.766884321557033,24.3492153045597
"38503",38503,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,3,9,56,269,57.4204443095607,61.6756696758684,"butterfly","mite","sell",TRUE,-1,-11.5,"butterfly","mite",56.0816087655449,0,2.6576,FALSE,FALSE,0.177498404466793,0.563196208715188,0,-1.31831823765743,0.358888020631102,17.8892179478479
"38504",38504,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,3,10,56,269,57.3725031379998,61.3170724643793,"butterfly","mite","sell",TRUE,0,-11.5,"butterfly","mite",57.4204443095607,0,2.6576,FALSE,FALSE,0.296949586869625,0.563196208715188,0,-1.31831823765743,0.443445322955554,19.2280534918638
"38505",38505,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,3,11,56,122,55.8921035303422,60.8997671617611,"butterfly","dormouse","sell",TRUE,1,-11.5,"butterfly","dormouse",57.3725031379998,5.3957,3.3087,TRUE,FALSE,0.405999972518338,0.634346256706091,0.805888084311188,-1.31831823765743,0.440417485701316,19.1801123203028
"38506",38506,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,3,12,56,451,63.5484355540606,61.0889577612111,"butterfly","woodpecker","sell",TRUE,2,-11.5,"butterfly","woodpecker",55.8921035303422,4.0855,3.1862,TRUE,FALSE,0.50631660285056,0.621819973362787,0.706333658648297,-1.31831823765743,0.346919372549774,17.6997127126452
"38507",38507,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,3,13,56,451,65.0474568148613,61.3528576981211,"butterfly","woodpecker","sell",TRUE,3,-11.5,"butterfly","woodpecker",63.5484355540606,0,0,FALSE,TRUE,0.599195295529687,0,0,-1.31831823765743,0.830472998325237,25.3560447363637
"38508",38508,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,3,14,56,451,64.065368384646,61.5223896160289,"butterfly","woodpecker","sell",TRUE,4,-11.5,"butterfly","woodpecker",65.0474568148613,0,0,FALSE,TRUE,0.685663289750269,0,0,-1.31831823765743,0.925147205704061,26.8550659971643
"38509",38509,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,3,15,56,451,63.1306173236755,61.6169912458905,"butterfly","woodpecker","sell",TRUE,5,-11.5,"butterfly","woodpecker",64.065368384646,0,0,FALSE,TRUE,0.76654869649528,0,0,-1.31831823765743,0.863121104982261,25.8729775669491
"38510",38510,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,3,16,56,451,63.7285956001553,61.7343025989052,"butterfly","woodpecker","sell",TRUE,6,-11.5,"butterfly","woodpecker",63.1306173236755,0,0,FALSE,TRUE,0.842528856994034,0,0,-1.31831823765743,0.804084706961703,24.9382265059785
"38511",38511,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,3,17,56,451,61.9607938587967,61.746223191531,"butterfly","woodpecker","sell",TRUE,7,-11.5,"butterfly","woodpecker",63.7285956001553,0,0,FALSE,TRUE,0.914164857801813,0,0,-1.31831823765743,0.841851429046248,25.5362047824583
"38512",38512,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,3,18,56,451,63.6225728425999,61.8400406740845,"butterfly","woodpecker","sell",TRUE,8,-11.5,"butterfly","woodpecker",61.9607938587967,0,0,FALSE,TRUE,0.981926701533818,0,0,-1.31831823765743,0.730201759329995,23.7684030410997
"38513",38513,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,3,19,56,451,64.2693324945549,61.955721236964,"butterfly","woodpecker","sell",TRUE,9,-11.5,"butterfly","woodpecker",63.6225728425999,0,0,FALSE,TRUE,1.04621201372721,0,0,-1.31831823765743,0.835155312854865,25.4301820249029
"38514",38514,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,3,20,56,451,64.6625111004176,62.0787571398483,"butterfly","woodpecker","sell",TRUE,10,-11.5,"butterfly","woodpecker",64.2693324945549,0,0,FALSE,TRUE,1.10736018081316,0,0,-1.31831823765743,0.876002937244623,26.0769416768579
"38515",38515,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,4,0,416,29,46.5557984029983,33.809804753099,"tick","bird","sell",TRUE,-10,-10.5,"tick","bird",21.0638111031998,5.3617,5.3617,TRUE,FALSE,-2.70830574054639,0.803573185139697,0.803573185139697,-1.05144841457186,-1.85274321137948,-17.1285797144971
"38516",38516,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,4,1,416,276,33.7138668101541,33.777825438784,"tick","mosquito","sell",TRUE,-9,-10.5,"tick","mosquito",46.5557984029983,5.5313,5.5313,TRUE,FALSE,-1.83959213128597,0.814999632520867,0.814999632520867,-1.05144841457186,-0.242736899107133,8.3634075853013
"38517",38517,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,4,2,416,70,22.4204927213203,30.9384922594181,"tick","caterpillar","sell",TRUE,-8,-10.5,"tick","caterpillar",33.7138668101541,4.525,5.4986,TRUE,FALSE,-1.3314272460025,0.812819806217884,0.742332282357148,-1.05144841457186,-1.05379924128915,-4.4785240075429
"38518",38518,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,4,3,416,146,33.0684969143543,31.3644931904053,"tick","fish","sell",TRUE,-7,-10.5,"tick","fish",22.4204927213203,8.1424,7.7986,TRUE,FALSE,-0.970878522025556,0.944413574349668,0.961060218702649,-1.05144841457186,-1.76705879834295,-15.7718980963767
"38519",38519,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,4,4,416,163,24.5263717226777,30.2248062791174,"tick","giraffe","sell",TRUE,-6,-10.5,"tick","giraffe",33.0684969143543,9.2508,6.1115,TRUE,FALSE,-0.691215204793625,0.851961214374638,1.01075776022375,-1.05144841457186,-1.09455909236582,-5.12389390334268
"38520",38520,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,4,5,416,310,22.269962773486,29.0884000640272,"tick","partridge","sell",TRUE,-5,-10.5,"tick","partridge",24.5263717226777,7.2239,4.8324,TRUE,FALSE,-0.46271363674208,0.765847301289965,0.915077820800978,-1.05144841457186,-1.63405706547711,-13.6660190950193
"38521",38521,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,4,6,416,236,40.1950687161341,30.4767336455406,"tick","leopard","sell",TRUE,-4,-10.5,"tick","leopard",22.269962773486,6.738,5.5475,TRUE,FALSE,-0.269518313730731,0.81607550709727,0.888628725385226,-1.05144841457186,-1.77656587063782,-15.9224280442109
"38522",38522,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,4,7,416,447,37.7900803212548,31.2893277206199,"tick","wolf","sell",TRUE,-3,-10.5,"tick","wolf",40.1950687161341,5.7686,5.6498,TRUE,FALSE,-0.102164912765138,0.82280858361851,0.830498849608307,-1.05144841457186,-0.644463717266592,2.00267789843714
"38523",38523,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,4,8,416,46,44.1520064181173,32.5755955903697,"tick","bull","sell",TRUE,-2,-10.5,"tick","bull",37.7900803212548,5.814,7.4233,TRUE,FALSE,0.0454512485413952,0.925482268579986,0.833402129231859,-1.05144841457186,-0.796356406179393,-0.402310496442119
"38524",38524,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,4,9,416,9,20.8151540935,31.5064645451997,"tick","ant","sell",TRUE,-1,-10.5,"tick","ant",44.1520064181173,7.1508,6.2748,TRUE,FALSE,0.177498404466793,0.861821058126627,0.91120023678103,-1.05144841457186,-0.39455402593736,5.95961560042032
"38525",38525,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,4,10,416,406,35.4104731624882,31.8317985966404,"tick","swan","sell",TRUE,0,-10.5,"tick","swan",20.8151540935,6.4911,3.1859,TRUE,FALSE,0.296949586869625,0.621788848950841,0.874545594582466,-1.05144841457186,-1.86844772866561,-17.377236724197
"38526",38526,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,4,11,416,162,48.0024106929736,33.0756918348199,"tick","gibbon","sell",TRUE,1,-10.5,"tick","gibbon",35.4104731624882,3.9762,4.6196,TRUE,FALSE,0.405999972518338,0.749705403829705,0.69689782689797,-1.05144841457186,-0.946646083531188,-2.78191765520877
"38527",38527,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,4,12,416,26,41.0537930318354,33.6455562060353,"tick","beetle","sell",TRUE,2,-10.5,"tick","beetle",48.0024106929736,6.3702,4.7883,TRUE,FALSE,0.50631660285056,0.76255103194392,0.867479273166766,-1.05144841457186,-0.151372703335329,9.81001987527668
"38528",38528,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,4,13,416,301,49.7766709163187,34.7209638533875,"tick","otter","sell",TRUE,3,-10.5,"tick","otter",41.0537930318354,5.8857,3.4473,TRUE,FALSE,0.599195295529687,0.648096426491899,0.837948097197762,-1.05144841457186,-0.59022896685183,2.86140221413844
"38529",38529,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,4,14,416,149,47.9211734674151,35.5459769542642,"tick","foal","sell",TRUE,4,-10.5,"tick","foal",49.7766709163187,7.0985,6.4234,TRUE,FALSE,0.685663289750269,0.87060286256163,0.908404586526924,-1.05144841457186,-0.0393151330249163,11.5842800986218
"38530",38530,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,4,15,416,363,9.02461707972702,33.9858969616444,"tick","scorpion","sell",TRUE,5,-10.5,"tick","scorpion",47.9211734674151,8.3085,5.08,TRUE,FALSE,0.76654869649528,0.783903579272735,0.96887970308578,-1.05144841457186,-0.156503431057833,9.72878264971811
"38531",38531,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,4,16,416,1,25.0230275961388,33.4879597746719,"tick","adder","sell",TRUE,6,-10.5,"tick","adder",9.02461707972702,4.0403,4.3187,TRUE,FALSE,0.842528856994034,0.725805494735142,0.702456386538203,-1.05144841457186,-2.61310677756625,-29.1677737379699
"38532",38532,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,4,17,416,192,16.3796546368344,32.5875226621541,"tick","hen","sell",TRUE,7,-10.5,"tick","hen",25.0230275961388,4.1005,4.9852,TRUE,FALSE,0.914164857801813,0.777078667264591,0.707612751901304,-1.05144841457186,-1.6026895976569,-13.1693632215582
"38533",38533,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,4,18,416,69,21.3718024534395,32.0267366517184,"tick","cat","sell",TRUE,8,-10.5,"tick","cat",16.3796546368344,6.1793,6.3329,TRUE,FALSE,0.981926701533818,0.865275762488544,0.856082101490554,-1.05144841457186,-2.14858211125917,-21.8127361808625
"38534",38534,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,4,19,416,314,42.1544885891932,32.5090105535029,"tick","pelican","sell",TRUE,9,-10.5,"tick","pelican",21.3718024534395,6.1922,1.5869,TRUE,FALSE,1.04621201372721,0.412779640820297,0.85686175571192,-1.05144841457186,-1.83329129450146,-16.8205883642574
"38535",38535,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,4,20,416,414,18.5110023551099,31.8727374535759,"tick","terrier","sell",TRUE,10,-10.5,"tick","terrier",42.1544885891932,7.6216,5.3501,TRUE,FALSE,1.10736018081316,0.802780564521303,0.935587869849054,-1.05144841457186,-0.520711954529683,3.9620977714962
"38536",38536,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,5,0,443,443,61.8478392662718,62.3010645305924,"whale","whale","sell",TRUE,-10,-9.5,"whale","whale",62.7542897949129,0,0,FALSE,TRUE,-2.70830574054639,0,0,-0.833399892354998,0.780316858277958,24.561898977216
"38537",38537,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,5,1,443,443,61.9448281813645,62.1823190808497,"whale","whale","sell",TRUE,-9,-9.5,"whale","whale",61.8478392662718,0,0,FALSE,TRUE,-1.83959213128597,0,0,-0.833399892354998,0.723067846825393,23.6554484485748
"38538",38538,62,13.426644179835,0.0067379469990854,0.0306036154580639,0.0334224952308282,5,2,443,443,62.4239308210764,62.2427220159064,"whale","whale","sell",TRUE,-8,-9.5,"whale","whale",61.9448281813645,0,0,FALSE,TRUE,-1.3314272460025,0,0,-0.833399892354998,0.72919340948488,23.7524373636676
