subjectID,l_fit,beta,tau,phi,NLL
s8h1cm8g,10.0460475411348,0.006737946999085467,0.35650536467730576,0.6402841233013494,990.6931660106113
sck3cnjx,6.943346132223342,0.006737946999085467,0.03549833960555001,0.043212846197414695,891.0566220821619
exjk19br,1.944090197520898,0.006737946999085467,0.020743132820521353,0.024348542893408417,544.1722212900964
6m0o03dt,1.603808857075251,0.3728065885043982,0.03944052068487436,0.05206535222808391,927.3993667699169
g9dw2qc8,10.00513596494247,0.006737946999085467,0.014110029845721312,0.016222991119875605,622.6091333380775
l0mltuag,9.539390533187312,0.32137161473904163,0.04140209095936001,0.05224198371293845,667.7187368405262
fsg5svwk,12.667910735560367,0.006737946999085473,0.04308698429992609,0.06215559693696496,936.2135860713173
83sszyxu,3.026944551967326,0.18668655603845896,0.01967891554591491,0.019582856053074617,390.93592622883335
jf4v1x62,0.589771903928661,0.23037389508389278,0.03054533479056484,0.0328342318230577,688.3265958798694
monmh9op,0.7748707958408821,0.14296976657051125,0.022152483440259878,0.028670884937866063,486.5746659813653
z7gxue2j,7.529204403034775,0.006737946999085467,0.054657776696115476,0.07390055014915642,933.3734733916571
g6wnnphn,5.797281791701561,0.006737946999085467,0.07239766292229785,0.0850275934495764,1081.4491716211394
6tatjtst,5.134628912570857,0.006737946999085467,0.02999073110946993,0.02007157703589508,730.9916748757003
6tdbftwn,11.649292757289128,0.006737946999085467,0.024339419664764023,0.0398249008696535,581.8678583180148
p52j81cz,7.3199459785673735,0.006737946999085467,0.009380525092047447,0.01903763138965495,258.09735895927173
ks67df9r,4.182833550440128,0.0067379469990854705,0.03292400533024596,0.031670517201231846,975.3367207720119
b2jkxysa,3.0760353203588813,0.11641727807169448,0.0324744395050718,0.045667946048191695,614.0686258166612
gxwucuu6,3.4765994361546024,0.006737946999085536,0.01934568751990961,0.02598431444286115,641.6737566372602
eqaxt99x,3.799638038206032,0.006737946999085467,0.025155091924962906,0.02569769106105524,727.9195704175612
8zsqfun7,8.1698814261055,0.006737946999085467,0.028911237035393195,0.02930993938232607,805.6025472988341
vfa8p4oo,0.7314681526598054,0.006737946999085476,0.027907905172707314,0.03740645834812404,708.3293420569614
errxoxzh,4.5871021871225395,0.006737946999085467,0.022362455974485794,0.024486908531963086,619.3441446098134
nn1o0o34,8.768895333317388,0.006737946999085467,0.029753036003525055,0.023784935674951074,660.3821719909931
pjyf5evm,1.8002054684662494,0.006737946999085467,0.03339103414618666,0.05279374200262474,646.7830621632127
bznljvke,5.7441375583453045,0.006737946999085467,0.025569601508842497,0.03165485011777387,801.0134229641105
k4d2pfxy,0.512593697247957,0.06756781480164399,0.016970848063162132,0.008357833349938688,746.7521095923314
561smycq,4.891558868301761,0.006737946999085467,0.023909583589627526,0.03727116060484065,688.6918623694967
eul9epha,7.772682697273845,0.006737946999085467,0.023909522881694872,0.03269844189114383,607.4662025518666
p3ezjn8p,9.189296161937685,0.006737946999085467,0.05552729754811431,0.07656972101134903,1002.6117919747542
9p9n4jry,10.206324339486152,0.006737946999085467,0.012581801783690973,0.01519265999106198,334.59502524335517
0pzmq854,12.506504237703957,0.006737946999085562,0.02091030013426968,0.02801848447539327,949.0407385509467
a1826std,4.525202346538813,0.006737946999085467,0.02320138836793089,0.02821808669852857,483.76022338014997
alxj0qfx,0.853632851543848,0.224322748560778,0.028044750055682965,0.030071375016669094,843.5676322142745
vqy4jw7v,8.612121353973116,0.006737946999085467,0.026049679579523262,0.030470229248866974,859.8977816124565
s3mgwkm2,5.091375368562131,0.006737946999085467,0.028666662371088364,0.032690766308221084,788.0372065632422
ee94749o,1.498804139992128,0.9865256226957183,0.08411081835011262,0.09007820996296334,1072.8155231942471
09galsz1,1.26598586164252,1.122502213702349,0.09756483220593715,0.09299957694417857,1059.081388264956
9458jtjx,10.591468485186239,0.006737946999085505,0.02340720064615845,0.026548380646627567,789.9348434002336
5fuqa1v9,10.528711373712845,0.006737946999085467,0.971096793814102,1.236333461048142,1117.8020530358863
yjb803pt,8.934529201032559,0.006737946999085467,0.026007636699657895,0.03786329544385811,692.4734407963319
rw6tkw7n,3.666377453781254,0.006737946999085467,0.025220642299380473,0.029091498317872118,697.5678845119546
ueksd0fs,6.34239910143525,0.006737946999085467,0.04701386372840133,0.04417281119883868,1033.2630137592162
r1h6ylxt,5.345437343346046,0.006737946999085467,0.04948317595526351,0.05135620102626104,976.5637730178405
03j0v0fr,0.6825155151121283,0.16158395300820622,0.020911549942732095,0.015982493385108446,620.2078967393545
zw1sttb8,9.522732701096794,0.006737946999085467,0.038071420257368975,0.03733205362438999,845.7909239669947
7re0z3sf,0.7789243571051432,0.006737946999085467,0.03411013928305201,0.06579169634668638,574.8303052638288
m37vkz76,4.7149545072430215,0.006737946999085467,0.02248144553298584,0.014454934710629388,678.6876556756441
2a5gce3t,8.680118903278462,0.006737946999085467,0.05297778478496472,0.06203648674896658,941.336594333364
t7pjr6r4,6.096861149732268,0.006737946999085467,0.030150330572251353,0.038877033000689454,525.437455316621
yayhmfjn,7.237079254660641,0.006737946999085484,0.019804489921433535,0.029717334846526736,905.1877193716709
fe7wg6b7,4.903348850923022,0.006737946999085467,0.0610399843525829,0.0710753232264651,1094.0954094773047
p177jsrh,0.3770431603567381,0.10089000785088134,0.013338344203193391,0.013708050128950957,617.3508052520559
mwvs8r2u,9.385475685483751,0.006737946999085467,0.01955234026296189,0.019850999072830236,539.5181151200336
3qwj979a,1.4022141778076804,1.15593963864508,0.1176898129208275,0.14728871142544342,1074.793379284196
oz8nbus6,11.736062148776352,0.006737946999085467,0.05641605298071454,0.053568724135707756,1088.591665623997
fs7bnwdl,7.368816887132468,0.006737946999085467,0.028833088685132326,0.03480929138392653,689.8022774575572
5kbxd8uz,1.6445115934223367,0.14680703579186952,0.03718517621996281,0.03880481884049884,829.0891411341804
3pewlnb8,12.689399678890265,0.006737946999085467,0.02943809722714774,0.03825017309903981,940.8799206213056
vva47mv1,7.801801061343825,0.006737946999085467,0.03571599250399733,0.049374408496914574,627.2413185559963
dre2cj59,2.6338957984698657,0.3014508541678522,0.036683524506354925,0.04204109596916035,899.5782033801012
ub7koqzt,1.5387146377735872,0.29678410522861776,0.031261506871482526,0.03222835858683691,885.5910251578463
u3n89ngp,1.3813662205108796,0.11765389381392068,0.017716689683293815,0.00960932561656699,475.7144874928304
17dt9ke0,10.054177122393208,0.006737946999085467,0.1639261961601023,0.2829591390148233,950.2405904241231
zxexr9ya,5.356403512579616,0.006737946999085467,0.02900396945749177,0.04370089465900466,390.0959994398787
s0uavzu4,3.0332068902849008,0.05442286967726222,0.02815440171877368,0.045795928876718794,592.6075906106779
xwt3xyp6,5.379166137380447,0.006737946999085473,0.03375423640502273,0.040426477711371256,957.7883993287713
qxcq0nhv,3.3603541601863745,0.006737946999085467,0.04294026570208667,0.05570404862503755,869.79178661237
qcdoy32g,9.474690365917878,0.006737946999085467,0.03263240500706337,0.044221808756652596,681.0503106798399
fw4bca5o,9.815380069204286,0.006737946999085473,0.013786145218191126,0.019523770305906726,469.3998065664857
kj0ua3s9,10.276820245494143,0.19221075813434735,0.4677412230924739,0.4092100623898991,1174.915876009014
ucs98zuh,7.1770534313636105,0.006737946999085483,0.07177794628550663,0.055693481854078644,1211.761337110748
kl29jhqw,1.7019416153356857,0.6585462663243262,0.05979351816538099,0.06504005155056905,1080.2551579259282
fc2y7mll,7.6868566162561915,0.006737946999085467,0.02798240537946508,0.009452485504216497,1072.6799151790083
qzz9m6ge,9.32329948057873,0.006737946999085467,0.030942162643276257,0.034303571050444764,929.8536676518709
uugj0lsw,12.311884405252052,0.006737946999085467,0.02906785185490378,0.03662243975566087,874.4500610641762
0d7d9bzv,8.630290691565387,0.006737946999085467,0.03800849184971325,0.04718217099031155,692.4171597394592
bx4dc8o9,6.8647749688336575,0.006737946999085467,0.0167707349900477,0.011676337410015643,498.29998430687056
eff2w6hq,9.865062974610497,0.006737946999085467,0.2824562658330402,0.4177032392489223,1074.72647627111
4xdluwy6,9.147573754430713,0.006737946999085467,0.1201854522703503,0.09274492613442276,1236.1765573193056
85ttd9er,5.38225715032831,0.006737946999085467,0.03330788240938164,0.043891324417612135,662.9839096998098
j6ytx9g5,8.357170450056582,0.006737946999085467,0.044990529756937916,0.07359214582510848,868.1889923608677
3k4juyeh,8.642971616793549,0.006737946999085467,0.2628270285945568,0.18105955178823657,1246.7908770745642
qhhumay2,3.3581290832454576,0.006737946999085467,0.03169946095054095,0.03212543674006404,710.16114355898
z388objw,5.2832445001473545,0.006737946999085467,0.036575442164106325,0.04923490166918475,700.1444945572224
z2b2dhca,7.907942962092244,0.006737946999085467,0.025714208537119854,0.021226186564451167,731.3370445971275
v40qkuc3,10.46564191760136,0.006737946999085467,0.36507584565586104,0.5526970997215073,1033.5869698753847
hl06f4tx,1.1596641599978974,0.19999632740725215,0.03869400492974985,0.04885961460282637,1010.9092905216971
g7fyw8y5,0.3910787993863814,0.1672604556565968,0.04112644617260551,0.06130776964268311,999.7641801606277
2dbga6ee,12.4781210797628,0.0067379469990854705,0.0249645145528958,0.02881194237612453,759.970179869983
bsowyjtt,9.877814862302756,0.006737946999085467,0.22221989864592695,0.1942133327970781,1215.4948568649938
pn984mgs,1.455470780961253,1.1804928043772587,0.07947726122508449,0.07203647462043139,1008.553216872886
bwqgpbqs,2.4193682036427098,0.006737946999085467,0.05446910206971299,0.06602225306782687,995.880926359686
08lucg24,2.179190205405054,0.006737946999085467,0.07225470777438536,0.08636834743023912,1129.254831147047
3w4hz57x,8.526331098074724,0.006737946999085467,0.04520289868883072,0.046029285778635645,1033.5530345969812
tffdz46p,10.179363754088282,0.006737946999085467,0.02523750671528443,0.028336602215457387,572.867379662167
56rwcpa8,1.1727076450203606,0.8668151688863952,0.07940453565762376,0.08212362057918526,1071.81354351682
2lz8lw89,4.267308369871543,0.006737946999085583,0.02522299010631346,0.02268793464561156,722.2030202661158
qnklprod,0.5259532655510253,0.006737946999085467,0.031621727039228664,0.046722207986003086,609.7305207883137
9f31lkeb,0.982797078856069,0.006737946999085467,0.022332807783616647,0.02385089270364618,396.7190088820127
de5pykpf,12.103846221477077,0.006737946999085473,0.043008104674808145,0.04642429490394405,1086.6484542300427
xznjmcgw,0.3751526705746467,0.13311342982418947,0.019580986323156288,0.028191297388298068,643.7570717945192
cds498zz,0.7153008427671139,0.08679726537356708,0.012149942922399678,0.021890291869552686,151.18706013341048
8ry4lzl1,10.550879584215586,0.2141293038620216,0.04664762383362467,0.05269889217469243,773.3111176427391
co43locr,1.497961569063678,1.1789283667355308,0.08749110839721871,0.08850574496377607,1050.4593251278618
51qos3vk,5.940918600564354,0.006737946999085467,0.03593505360559424,0.034059721159863464,687.2750128143505
ouhy0co3,7.096406205623471,0.006737946999086221,0.017453753241069764,0.028152213898189105,701.5682752996089
w3jcoa6b,0.6110790543225685,0.19158155304004704,0.03616971518393562,0.04571589527166547,665.1837360673028
km34yl84,7.186587011988854,0.006737946999085467,0.018237686681028143,0.019609900644987882,515.9779062879851
l6z1al71,12.470387730823468,0.006737946999085467,0.036669816442284585,0.03962103700187285,904.6321561849536
r0n9fg0u,12.34891458500576,0.006737946999085467,0.058913418771824586,0.05540793429742975,1144.427758548526
n3orgwur,4.405490135369988,0.006737946999085467,0.04617357236988877,0.047799322205155564,1021.3030355900353
61anox6y,4.776874406754194,0.006737946999085467,0.025989095967995313,0.03797164447895505,479.5885301980641
p9q4wrpj,11.489549919516193,0.006737946999085467,0.0603315119457183,0.049621173755647945,1184.54473238543
4q6f4utw,0.5756570136022758,0.10652948418103897,0.020290182290853803,0.028610845261916297,358.55675359754525
rdncdssy,8.714810381789855,0.006737946999085467,0.04247363488377215,0.051662730528093254,998.2349006311711
tfvdx0gr,1.423030765222505,1.2823533626769343,0.11687226646855056,0.17682217473219222,989.7412722716396
25a8lb6z,5.695395768935527,0.006737946999085467,0.02140447609420376,0.025759434189547736,414.6751677864096
2k8tzxpc,11.457729914592328,0.006737946999085467,0.05570635113304306,0.05528030376581732,1047.1258505733588
rfbhb7b7,12.676568389247006,0.006737946999085467,0.01941178389855632,0.028982759421923344,355.97095344482585
qv3dlzek,9.518813093023464,0.006737946999085467,0.08075396019878811,0.05049177175303871,1228.2138674659127
yncwfpu2,10.908581187343401,0.006737946999085467,0.03817723858444015,0.0408142374566745,1060.7348672618568
cj4vhh25,5.042478593737477,0.006737946999085467,0.03128725129816939,0.04492886298883765,612.3204896010157
uoeumkcs,0.6678659126166632,0.0964081846418158,0.03624830724463782,0.057501385024220045,758.0215037605012
yypl9xs7,1.3788918024758967,0.25412904331005043,0.03984998915089909,0.04907508377423837,1019.6922005313955
0ebc7yyz,6.263185088182301,0.006737946999085467,0.03535982003339151,0.0406810038994211,813.3863299875002
hdp9gy0x,0.4773224922512398,0.29101443366415825,0.03877052558439069,0.03667706708444359,1139.982487789897
oe89xydy,3.110840703008998,0.006737946999085637,0.013460894836430152,0.011347182981880784,551.5539955831515
xzo0n6f7,7.576574438740918,0.006737946999085467,0.048099920409737346,0.048615461198266846,1065.769012204314
ooe464l5,8.445942474051432,0.006737946999085467,0.07405055491362864,0.09229151285050202,1087.993339147551
fdr4ezap,7.509425351300003,0.006737946999085467,0.014405390927879224,0.012601847136351249,285.2254478726902
87v9658u,10.106222523223956,0.2219407835315864,0.7259267767019428,0.6485923211089641,1202.7560679708236
t18afl5a,5.068804958940532,0.006737946999085467,0.05874006274269304,0.036279050156673265,1224.7951022186783
blqn8xnx,0.4832471107004298,0.1293251345189655,0.025475556808292568,0.03544687252530035,526.1572450140573
r48qhh0c,13.830961353866506,0.006737946999085479,0.030957023914972633,0.036814588376517694,870.4983324811284
6bs8pbg3,9.220464478831726,0.006737946999085467,0.057461712634637445,0.08428989876790319,915.4661974446648
mldmml5a,5.801329621462838,0.006737946999085467,0.03301098516416003,0.046998195841261116,644.864974599
74v9c2vv,9.67982567801779,0.006737946999085467,0.04186683011753784,0.037162956420839235,841.0539215410984
51ave3lv,8.936477860112927,0.006737946999085467,0.06173542868994318,0.029995151223048303,1242.184020991562
u4d1r83z,11.139494822098335,0.006737946999085476,0.025534332639023792,0.02826510046566231,827.167721858144
dwc952nh,2.3025473493014994,0.006737946999085467,0.061333903084855125,0.08098548802743191,975.4386544178409
bqy7rf29,4.024543361413935,0.006737946999085467,0.02636288427694187,0.017753250801958113,893.8159310713651
tylvjvpr,11.20765065338824,0.006737946999085467,0.048699296681302726,0.0353960494896014,1147.6971735903865
klh8xxn9,0.8492025659898345,0.0067379469990854705,0.022969744520224204,0.018602846376260817,959.351492763926
fbe3zhyh,8.252058634912773,0.09607448761338101,0.023645282167819213,0.027080660334903386,582.02087966578
ezajy32v,6.069301591488582,0.006737946999085467,0.03777930009104327,0.0424202643664776,741.4584575262612
g1t94n5d,0.573832850650392,0.006737946999085467,0.0246291605828349,0.03067009400615288,462.7666737124838
edynb47f,4.4497289902544175,0.006737946999085467,0.040303748183042026,0.05377071099844677,816.5310111823803
heb68jyq,8.032186163039988,0.0067379469990854705,0.03263381642534879,0.04634558400087733,745.2052534639768
ed8jkb7x,1.4758882514947373,0.9452968523328571,0.07961283592741636,0.0921535133862641,1069.7676154177386
8z9xy2k3,2.565130173607654,0.006737946999085473,0.015621017771084884,0.021607402748004503,439.10592957339304
xxlx39xs,4.064609311116044,0.006737946999085467,0.02175508879944019,0.023163470870797058,579.5777796466587
j83xvrth,8.20417951865249,0.006737946999085467,0.06031367568380575,0.09137668220266598,868.7408650124347
arqwm6sx,2.481859239218114,0.0067379469990854705,0.017911151831625012,0.02255541439427771,634.8186330716768
nw6w3ycm,1.4948243722808892,1.330775673049322,0.09319361397071714,0.10801962538956612,995.7391835645496
53m70sf4,8.631223066952305,0.006737946999085467,0.1353123536404639,0.19642787236043055,1048.8894532580034
av3l6owl,10.303484986439084,0.006737946999085467,0.35254827162988656,0.5488575587825035,1331.7172650909606
s804rfdh,9.835499813571367,0.3881734802002662,0.2464553464530781,0.2506226476767444,1168.0200126371533
rv9j3ryb,10.308015139354126,0.006737946999085467,0.016364640369023686,0.03473102812734465,431.6619719830971
m2jdeoos,9.422611492053234,0.006737946999085467,0.09186831648542929,0.0717022402759653,1211.1483713442808
xq8bdjpk,0.2943437152409627,0.10716548950877836,0.017294396868609084,0.013907918013297962,702.3200898208819
9lh648dn,1.3465221374550054,0.9532442055134364,0.1114523191263353,0.154265013106259,1085.0151993959687
k95npjeg,1.8518775662277225,0.2916625258175217,0.03669127478369541,0.04122130427665581,826.5926207863649
q3dgcpmu,1.2618304576244297,0.034071478002132755,0.021328319035777553,0.025424241139035346,659.4462274084043
de8w56p0,11.082754560892807,0.006737946999085467,0.0645875801027085,0.06919893536191035,1358.2282865454165
elombrds,1.3591738618653073,0.970018236629237,0.09633689897184111,0.10921888028057605,1085.0670451444676
q9v14w67,0.6516298929180597,0.07719052651702644,0.022003197182089623,0.03136676776901957,425.0358731515226
6qqrh7uk,1.6668372568720256,0.8750790602844452,0.07653436946947496,0.06558112122213816,1179.2619617416376
wow5jbck,11.735921787487047,0.006737946999085467,0.1267242452320574,0.20004755913350217,1154.2469433474805
j8cgr9v4,4.470509336148,0.006737946999085467,0.037606399128720866,0.05610851307203389,707.4884326456911
jkkgd2dq,0.5567821425426076,0.13219929012242876,0.02268841184426483,0.027843370265760375,629.7097527838853
vcz6zfs4,10.234978772219335,0.006737946999085467,0.09502411409414299,0.10818455115198383,1145.114244570903
l8tn3b98,1.506525341644548,0.7084451061998628,0.05912211171369551,0.04487969394359597,1142.3218087753924
t5cr88m1,10.58609819928805,0.006737946999085467,0.03659617867442294,0.03445371902011382,904.536073988397
hbsvgc1e,5.00177325954971,0.0067379469990857185,0.009990813110432668,0.012693978079617335,558.6961163731897
tjfj83e4,9.846506510915926,0.006737946999085467,0.02374149055728251,0.021628592073332273,659.7323623424344
apep85nb,1.277401817640917,0.006737946999085467,0.023954741762022128,0.038606243161713655,563.530473036996
vs1aswd5,6.226994417533287,0.006737946999085467,0.04540333778582055,0.04026415378470177,857.4073421748424
jud38jxy,13.43057991159758,0.0067379469990854705,0.02724407759337634,0.030295718505631508,715.5960255943763
l0wdr05u,1.5018082644534487,0.9046161547172215,0.07150403129831527,0.058476691016891374,1116.4906147570682
jcu4myzq,10.626281150785651,0.006737946999085467,0.8993968883307257,1.43110155277009,1025.649285056342
k1lvu5z4,11.3954460679177,0.35385481331891,0.030793386694090732,0.038350499087000056,495.43774650337264
oekmbxjz,11.320258831869577,0.006737946999085467,0.03454199289769333,0.027423987515045697,1106.7307915764677
yaoc5wdp,8.048512680400279,0.006737946999085467,0.04375400934965567,0.053930607785213566,849.0795787941623
yoqekrae,2.5454646783421557,0.006737946999085467,0.021721246536251376,0.020151076851413166,599.8752559243951
vfjouvzl,1.3862536305446513,0.2022063737557921,0.020044953142929978,0.02519551036067959,602.5551158870932
a3cc625b,6.94777745969925,0.006737946999085467,0.04061751937938656,0.03974707276760127,953.1316049216615
zph264a5,0.6741713882879439,0.006737946999085467,0.03571978952100048,0.055006992203253335,737.1494972319124
6t4lc2ba,10.944321890437875,0.006737946999085467,0.4439411904656857,0.6290035531392147,1267.200942642608
mkhc412r,9.693502906179287,0.006737946999085467,0.07926555953556894,0.09429074873964119,1089.8061853761405
uw7rul53,1.541277724075807,0.9405130388061116,0.07122978447495992,0.0744066179820069,1061.140372091535
94we44sa,3.156715414101307,0.006737946999085467,0.017237237991625312,0.02158882586912767,307.406351222769
p9rs8ech,8.43216302085474,0.006737946999085467,0.13786796376762606,0.186031748592408,1081.335313605236
g0wpqz9x,13.18965924235125,0.006737946999085467,0.050391761056810744,0.06380103332613724,1271.3373350270992
t8mh798j,2.691305666387344,0.18286912647742098,0.027036816872194766,0.03419377560542879,614.6104866725791
hbl8dak5,9.15454084406257,0.6261869390805603,0.48710578129853377,0.5359317065100688,1133.9537654727496
v2e651oo,10.089226884768847,0.006737946999085467,0.5073055490574571,0.8833391584533878,945.1192394348777
dv7uembq,4.759394010086409,0.16959473272251563,0.03546755490848895,0.04231143452163417,732.5645585173394
dnvez1ph,7.622513825165638,0.006737946999085467,0.025324025691018496,0.022397795295363704,308.08322065716544
4mdwzx9u,1.3184371149176952,1.046537221842962,0.10039942047896662,0.09388884701447137,1143.5690141755683
aplpsca0,9.0151766129267,0.5715037312117257,0.38766144865201485,0.43309627218103036,1131.6024003622833
xevbow2z,0.693016887282313,0.8163601543375134,0.08981369211243832,0.08927043214489913,1086.6407351156888
msycs6l7,1.634907823970176,1.0148417901387643,0.07757213536545245,0.03923358710266728,1154.4824778293312
on0repnz,5.329732510735438,0.006737946999085488,0.021561322116085392,0.03030869492555684,561.3905575385996
4d18dw1d,5.247041480819355,0.006737946999085467,0.032179820953571435,0.049194817617279465,687.3046231883717
